Player,Season,Team,Location,Opp Team,Date,Result,Mins Played,Field Goal,Field Goal Att,Field Goal %,3 Point Field Goal,3 Point Field Goal Att,3 Point Field Goal %,Free Throw,Free Throw Att,Free Throw %,Rebounds,Assists,Steals,Blocks,Turnovers,Points,Usage %,True Shooting %,Effective Fg %,Total Rebound %,Assist %,Offensive Rating,Defensive Rating,Game Score,Playoffs,Championship Season
Michael Jordan,1990-1991,CHI,0,BOS,1990-11-06,L,45:00,14.0,28.0,0.5,0.0,1.0,0.0,5.0,6.0,0.833,8.0,12.0,3.0,0.0,2.0,33.0,30.4,0.539,0.5,10.4,41.2,117.0,108.0,30.0,False,True
Michael Jordan,1990-1991,CHI,@,MIN,1990-11-07,W,39:00,7.0,14.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,5.0,6.0,0.0,1.0,1.0,17.0,21.4,0.525,0.5,8.8,24.3,130.0,118.0,13.4,False,True
Michael Jordan,1990-1991,CHI,@,BOS,1990-11-09,W,34:00,17.0,25.0,0.68,0.0,1.0,0.0,7.0,8.0,0.875,5.0,6.0,2.0,0.0,3.0,41.0,39.0,0.719,0.68,8.3,33.9,138.0,103.0,33.8,False,True
Michael Jordan,1990-1991,CHI,0,CHH,1990-11-10,W,36:00,8.0,15.0,0.533,0.0,0.0,0.0,7.0,8.0,0.875,6.0,8.0,3.0,0.0,3.0,23.0,27.1,0.621,0.533,10.5,32.0,122.0,88.0,22.7,False,True
Michael Jordan,1990-1991,CHI,@,UTA,1990-11-13,W,38:00,10.0,22.0,0.455,1.0,1.0,1.0,8.0,10.0,0.8,11.0,5.0,1.0,2.0,1.0,29.0,31.5,0.549,0.477,14.0,28.2,125.0,89.0,25.8,False,True
Michael Jordan,1990-1991,CHI,@,GSW,1990-11-15,L,38:00,6.0,12.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,8.0,6.0,1.0,1.0,2.0,14.0,16.2,0.526,0.5,10.8,22.7,109.0,103.0,13.1,False,True
Michael Jordan,1990-1991,CHI,@,SEA,1990-11-17,W,27:00,13.0,20.0,0.65,0.0,0.0,0.0,7.0,8.0,0.875,4.0,3.0,7.0,1.0,1.0,33.0,38.4,0.702,0.65,9.7,22.3,149.0,78.0,34.2,False,True
Michael Jordan,1990-1991,CHI,@,POR,1990-11-18,L,41:00,12.0,25.0,0.48,0.0,2.0,0.0,5.0,6.0,0.833,5.0,7.0,1.0,1.0,2.0,29.0,29.2,0.525,0.48,8.1,28.3,109.0,122.0,20.4,False,True
Michael Jordan,1990-1991,CHI,@,PHO,1990-11-21,L,40:00,15.0,32.0,0.469,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,3.0,34.0,37.0,0.504,0.469,5.2,17.8,107.0,105.0,22.2,False,True
Michael Jordan,1990-1991,CHI,@,LAC,1990-11-23,W,31:00,5.0,12.0,0.417,0.0,0.0,0.0,4.0,4.0,1.0,6.0,7.0,3.0,0.0,2.0,14.0,21.5,0.509,0.417,11.5,31.6,117.0,98.0,15.3,False,True
Michael Jordan,1990-1991,CHI,@,DEN,1990-11-24,W,40:00,14.0,24.0,0.583,0.0,0.0,0.0,10.0,10.0,1.0,7.0,12.0,3.0,1.0,3.0,38.0,27.8,0.669,0.583,8.2,32.6,142.0,121.0,37.2,False,True
Michael Jordan,1990-1991,CHI,0,WSB,1990-11-28,W,27:00,11.0,15.0,0.733,0.0,0.0,0.0,2.0,3.0,0.667,2.0,7.0,3.0,1.0,1.0,24.0,27.8,0.735,0.733,4.6,36.1,147.0,93.0,24.9,False,True
Michael Jordan,1990-1991,CHI,0,IND,1990-11-30,W,33:00,15.0,19.0,0.789,0.0,0.0,0.0,7.0,9.0,0.778,5.0,3.0,2.0,2.0,1.0,37.0,30.3,0.806,0.789,9.7,16.1,158.0,91.0,33.7,False,True
Michael Jordan,1990-1991,CHI,@,CLE,1990-12-01,W,30:00,13.0,18.0,0.722,1.0,1.0,1.0,5.0,6.0,0.833,2.0,4.0,2.0,0.0,1.0,32.0,32.8,0.775,0.75,3.7,21.9,151.0,94.0,27.8,False,True
Michael Jordan,1990-1991,CHI,0,PHO,1990-12-04,W,35:00,12.0,22.0,0.545,0.0,0.0,0.0,3.0,3.0,1.0,4.0,7.0,0.0,1.0,2.0,27.0,25.3,0.579,0.545,6.2,19.0,127.0,112.0,19.6,False,True
Michael Jordan,1990-1991,CHI,0,NYK,1990-12-07,W,39:00,14.0,25.0,0.56,0.0,2.0,0.0,5.0,7.0,0.714,7.0,9.0,8.0,1.0,2.0,33.0,31.8,0.588,0.56,9.6,38.5,129.0,86.0,35.8,False,True
Michael Jordan,1990-1991,CHI,0,POR,1990-12-08,L,40:00,16.0,28.0,0.571,0.0,2.0,0.0,3.0,4.0,0.75,6.0,3.0,2.0,2.0,5.0,35.0,38.0,0.588,0.571,8.2,15.8,104.0,112.0,22.5,False,True
Michael Jordan,1990-1991,CHI,@,MIL,1990-12-11,L,39:00,13.0,23.0,0.565,0.0,0.0,0.0,5.0,7.0,0.714,4.0,5.0,3.0,1.0,4.0,31.0,34.5,0.594,0.565,6.6,30.8,111.0,105.0,22.9,False,True
Michael Jordan,1990-1991,CHI,0,LAC,1990-12-14,W,30:00,8.0,15.0,0.533,0.0,0.0,0.0,4.0,6.0,0.667,8.0,8.0,1.0,2.0,3.0,20.0,27.5,0.567,0.533,14.2,35.4,120.0,88.0,18.9,False,True
Michael Jordan,1990-1991,CHI,0,CLE,1990-12-15,W,27:00,11.0,17.0,0.647,0.0,0.0,0.0,2.0,2.0,1.0,9.0,6.0,5.0,3.0,2.0,24.0,30.1,0.671,0.647,19.8,31.9,141.0,84.0,30.1,False,True
Michael Jordan,1990-1991,CHI,0,MIA,1990-12-18,W,36:00,14.0,22.0,0.636,0.0,0.0,0.0,11.0,12.0,0.917,9.0,6.0,6.0,2.0,2.0,39.0,32.6,0.715,0.636,14.1,37.5,144.0,87.0,41.5,False,True
Michael Jordan,1990-1991,CHI,@,DET,1990-12-19,L,37:00,13.0,22.0,0.591,0.0,1.0,0.0,7.0,7.0,1.0,5.0,6.0,1.0,0.0,1.0,33.0,28.5,0.658,0.591,6.8,42.9,144.0,114.0,28.9,False,True
Michael Jordan,1990-1991,CHI,0,LAL,1990-12-21,W,44:00,14.0,30.0,0.467,0.0,2.0,0.0,5.0,6.0,0.833,15.0,9.0,2.0,1.0,1.0,33.0,34.5,0.506,0.467,20.7,29.1,131.0,113.0,31.7,False,True
Michael Jordan,1990-1991,CHI,0,IND,1990-12-22,W,34:00,10.0,20.0,0.5,0.0,0.0,0.0,9.0,12.0,0.75,7.0,5.0,0.0,2.0,2.0,29.0,31.2,0.574,0.5,11.2,21.5,134.0,118.0,22.0,False,True
Michael Jordan,1990-1991,CHI,0,DET,1990-12-25,W,43:00,14.0,23.0,0.609,1.0,1.0,1.0,8.0,10.0,0.8,8.0,3.0,3.0,2.0,3.0,37.0,34.5,0.675,0.63,12.2,13.7,130.0,96.0,30.8,False,True
Michael Jordan,1990-1991,CHI,0,GSW,1990-12-27,W,34:00,17.0,25.0,0.68,1.0,2.0,0.5,7.0,7.0,1.0,14.0,7.0,3.0,1.0,1.0,42.0,37.0,0.748,0.7,22.0,38.0,153.0,97.0,42.3,False,True
Michael Jordan,1990-1991,CHI,0,SEA,1990-12-29,W,37:00,10.0,24.0,0.417,0.0,2.0,0.0,11.0,11.0,1.0,10.0,4.0,4.0,0.0,2.0,31.0,33.3,0.537,0.417,14.7,15.7,131.0,90.0,26.4,False,True
Michael Jordan,1990-1991,CHI,@,HOU,1991-01-03,L,33:00,13.0,22.0,0.591,0.0,0.0,0.0,6.0,7.0,0.857,3.0,7.0,3.0,1.0,4.0,32.0,34.5,0.638,0.591,4.6,48.3,119.0,113.0,26.1,False,True
Michael Jordan,1990-1991,CHI,0,CLE,1991-01-05,W,37:00,12.0,26.0,0.462,0.0,0.0,0.0,6.0,7.0,0.857,3.0,4.0,4.0,3.0,3.0,30.0,37.5,0.516,0.462,5.1,17.6,109.0,93.0,21.8,False,True
Michael Jordan,1990-1991,CHI,0,NJN,1991-01-08,W,32:00,18.0,28.0,0.643,1.0,1.0,1.0,4.0,5.0,0.8,6.0,4.0,2.0,2.0,1.0,41.0,38.8,0.679,0.661,10.1,27.3,136.0,99.0,35.6,False,True
Michael Jordan,1990-1991,CHI,@,PHI,1991-01-09,W,41:00,16.0,27.0,0.593,0.0,1.0,0.0,8.0,11.0,0.727,4.0,9.0,0.0,1.0,1.0,40.0,38.4,0.628,0.593,6.6,38.6,135.0,116.0,32.3,False,True
Michael Jordan,1990-1991,CHI,0,ATL,1991-01-11,W,42:00,12.0,23.0,0.522,0.0,1.0,0.0,7.0,7.0,1.0,6.0,6.0,2.0,1.0,5.0,31.0,34.8,0.594,0.522,8.9,27.1,109.0,105.0,21.8,False,True
Michael Jordan,1990-1991,CHI,@,CHH,1991-01-12,W,38:00,11.0,21.0,0.524,0.0,0.0,0.0,11.0,13.0,0.846,3.0,3.0,2.0,0.0,5.0,33.0,37.7,0.618,0.524,5.1,13.0,119.0,109.0,21.5,False,True
Michael Jordan,1990-1991,CHI,0,MIL,1991-01-14,W,45:00,13.0,27.0,0.481,1.0,3.0,0.333,7.0,7.0,1.0,10.0,9.0,3.0,2.0,2.0,34.0,31.7,0.565,0.5,15.2,31.9,129.0,100.0,30.4,False,True
Michael Jordan,1990-1991,CHI,@,ORL,1991-01-16,W,38:00,11.0,27.0,0.407,0.0,0.0,0.0,7.0,8.0,0.875,4.0,4.0,3.0,1.0,2.0,29.0,35.4,0.475,0.407,5.4,18.6,106.0,88.0,17.8,False,True
Michael Jordan,1990-1991,CHI,@,ATL,1991-01-18,L,41:00,13.0,28.0,0.464,0.0,1.0,0.0,4.0,4.0,1.0,7.0,8.0,3.0,0.0,4.0,30.0,34.5,0.504,0.464,10.5,30.4,101.0,112.0,21.5,False,True
Michael Jordan,1990-1991,CHI,@,MIA,1991-01-21,W,39:00,17.0,28.0,0.607,0.0,2.0,0.0,3.0,5.0,0.6,6.0,5.0,3.0,1.0,3.0,37.0,35.2,0.613,0.607,9.7,22.7,118.0,101.0,29.4,False,True
Michael Jordan,1990-1991,CHI,@,NJN,1991-01-23,L,41:00,9.0,23.0,0.391,1.0,1.0,1.0,16.0,19.0,0.842,6.0,5.0,4.0,0.0,2.0,35.0,34.7,0.558,0.413,8.6,24.9,126.0,104.0,28.6,False,True
Michael Jordan,1990-1991,CHI,0,MIA,1991-01-25,W,28:00,10.0,14.0,0.714,3.0,3.0,1.0,3.0,4.0,0.75,3.0,2.0,6.0,0.0,3.0,26.0,27.5,0.825,0.821,5.7,13.3,134.0,73.0,24.3,False,True
Michael Jordan,1990-1991,CHI,@,SAS,1991-01-31,L,39:00,9.0,22.0,0.409,1.0,1.0,1.0,17.0,18.0,0.944,3.0,3.0,3.0,0.0,3.0,36.0,38.7,0.602,0.432,4.3,12.8,121.0,113.0,24.4,False,True
Michael Jordan,1990-1991,CHI,@,DAL,1991-02-01,W,38:00,10.0,18.0,0.556,0.0,0.0,0.0,11.0,16.0,0.688,6.0,8.0,2.0,0.0,2.0,31.0,32.6,0.619,0.556,9.0,38.3,127.0,95.0,28.2,False,True
Michael Jordan,1990-1991,CHI,@,LAL,1991-02-03,L,40:00,10.0,22.0,0.455,0.0,0.0,0.0,3.0,3.0,1.0,7.0,9.0,6.0,1.0,2.0,23.0,28.9,0.493,0.455,8.8,40.0,108.0,98.0,24.7,False,True
Michael Jordan,1990-1991,CHI,@,SAC,1991-02-04,W,33:00,7.0,14.0,0.5,0.0,0.0,0.0,10.0,11.0,0.909,2.0,5.0,2.0,0.0,3.0,24.0,28.9,0.637,0.5,3.3,22.9,131.0,108.0,18.5,False,True
Michael Jordan,1990-1991,CHI,@,DET,1991-02-07,W,41:00,10.0,21.0,0.476,0.0,2.0,0.0,10.0,12.0,0.833,9.0,3.0,0.0,2.0,2.0,30.0,34.2,0.571,0.476,12.7,13.9,117.0,103.0,22.7,False,True
Michael Jordan,1990-1991,CHI,0,ATL,1991-02-12,W,37:00,12.0,22.0,0.545,1.0,2.0,0.5,7.0,9.0,0.778,4.0,7.0,2.0,2.0,3.0,32.0,37.5,0.616,0.568,7.6,24.9,120.0,120.0,26.3,False,True
Michael Jordan,1990-1991,CHI,@,NYK,1991-02-14,W,36:00,13.0,20.0,0.65,1.0,2.0,0.5,2.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,29.0,27.3,0.694,0.675,3.7,14.0,147.0,101.0,26.2,False,True
Michael Jordan,1990-1991,CHI,0,NJN,1991-02-16,W,39:00,11.0,26.0,0.423,1.0,1.0,1.0,3.0,4.0,0.75,11.0,7.0,3.0,0.0,7.0,26.0,36.0,0.468,0.442,14.4,30.3,86.0,82.0,16.8,False,True
Michael Jordan,1990-1991,CHI,@,CLE,1991-02-18,W,38:00,11.0,24.0,0.458,0.0,1.0,0.0,10.0,11.0,0.909,6.0,5.0,5.0,2.0,3.0,32.0,37.7,0.555,0.458,11.1,20.3,117.0,91.0,27.1,False,True
Michael Jordan,1990-1991,CHI,0,WSB,1991-02-19,W,38:00,15.0,27.0,0.556,0.0,1.0,0.0,10.0,10.0,1.0,12.0,4.0,1.0,0.0,2.0,40.0,36.0,0.637,0.556,17.4,18.0,137.0,116.0,32.1,False,True
Michael Jordan,1990-1991,CHI,0,SAC,1991-02-22,W,28:00,11.0,17.0,0.647,1.0,1.0,1.0,11.0,11.0,1.0,3.0,4.0,6.0,0.0,0.0,34.0,33.6,0.778,0.676,6.1,25.3,174.0,74.0,35.8,False,True
Michael Jordan,1990-1991,CHI,0,CHH,1991-02-23,W,35:00,12.0,22.0,0.545,1.0,3.0,0.333,4.0,5.0,0.8,3.0,3.0,3.0,2.0,0.0,29.0,30.4,0.599,0.568,4.7,12.6,130.0,109.0,24.6,False,True
Michael Jordan,1990-1991,CHI,0,BOS,1991-02-26,W,35:00,17.0,29.0,0.586,1.0,1.0,1.0,4.0,8.0,0.5,8.0,4.0,5.0,3.0,0.0,39.0,38.2,0.6,0.603,13.7,19.8,136.0,87.0,36.6,False,True
Michael Jordan,1990-1991,CHI,0,DAL,1991-03-01,W,35:00,11.0,20.0,0.55,1.0,1.0,1.0,6.0,6.0,1.0,11.0,8.0,2.0,0.0,5.0,29.0,31.2,0.64,0.575,18.0,37.9,123.0,86.0,24.9,False,True
Michael Jordan,1990-1991,CHI,@,IND,1991-03-02,L,38:00,8.0,23.0,0.348,0.0,1.0,0.0,6.0,6.0,1.0,5.0,2.0,6.0,0.0,3.0,22.0,28.9,0.429,0.348,8.3,7.0,101.0,121.0,13.4,False,True
Michael Jordan,1990-1991,CHI,0,MIL,1991-03-05,W,37:00,9.0,23.0,0.391,0.0,0.0,0.0,12.0,13.0,0.923,9.0,2.0,2.0,1.0,5.0,30.0,39.6,0.522,0.391,13.4,9.2,105.0,89.0,18.5,False,True
Michael Jordan,1990-1991,CHI,0,UTA,1991-03-08,W,39:00,14.0,29.0,0.483,0.0,0.0,0.0,9.0,10.0,0.9,5.0,2.0,3.0,0.0,1.0,37.0,41.8,0.554,0.483,8.1,10.4,119.0,100.0,26.0,False,True
Michael Jordan,1990-1991,CHI,@,ATL,1991-03-10,W,30:00,10.0,13.0,0.769,1.0,1.0,1.0,4.0,4.0,1.0,9.0,9.0,1.0,1.0,6.0,25.0,28.4,0.847,0.808,15.5,40.0,128.0,85.0,23.8,False,True
Michael Jordan,1990-1991,CHI,0,MIN,1991-03-12,W,29:00,7.0,15.0,0.467,1.0,5.0,0.2,5.0,5.0,1.0,5.0,10.0,1.0,0.0,1.0,20.0,27.3,0.581,0.5,10.6,40.0,147.0,112.0,20.8,False,True
Michael Jordan,1990-1991,CHI,@,MIL,1991-03-13,W,41:00,15.0,26.0,0.577,0.0,1.0,0.0,9.0,14.0,0.643,8.0,4.0,3.0,2.0,1.0,39.0,37.3,0.606,0.577,12.7,19.2,133.0,106.0,32.2,False,True
Michael Jordan,1990-1991,CHI,@,CHH,1991-03-15,W,40:00,12.0,21.0,0.571,0.0,1.0,0.0,10.0,12.0,0.833,5.0,8.0,2.0,1.0,4.0,34.0,36.4,0.647,0.571,7.6,37.5,126.0,99.0,28.3,False,True
Michael Jordan,1990-1991,CHI,@,CLE,1991-03-16,W,38:00,14.0,25.0,0.56,0.0,2.0,0.0,9.0,10.0,0.9,3.0,3.0,5.0,0.0,2.0,37.0,39.1,0.629,0.56,5.7,16.3,125.0,104.0,29.5,False,True
Michael Jordan,1990-1991,CHI,0,DEN,1991-03-18,W,29:00,11.0,19.0,0.579,2.0,3.0,0.667,7.0,7.0,1.0,6.0,2.0,0.0,1.0,3.0,31.0,32.3,0.702,0.632,10.9,11.1,129.0,104.0,22.2,False,True
Michael Jordan,1990-1991,CHI,0,ATL,1991-03-20,W,30:00,9.0,14.0,0.643,2.0,2.0,1.0,2.0,3.0,0.667,5.0,11.0,0.0,1.0,3.0,22.0,26.3,0.718,0.714,10.0,46.8,131.0,107.0,21.1,False,True
Michael Jordan,1990-1991,CHI,@,PHI,1991-03-22,L,40:00,8.0,23.0,0.348,0.0,2.0,0.0,4.0,5.0,0.8,5.0,5.0,2.0,1.0,4.0,20.0,35.5,0.397,0.348,7.8,19.7,77.0,103.0,8.8,False,True
Michael Jordan,1990-1991,CHI,0,IND,1991-03-23,W,40:00,15.0,25.0,0.6,0.0,1.0,0.0,9.0,9.0,1.0,2.0,5.0,3.0,2.0,2.0,39.0,31.8,0.673,0.6,3.8,20.0,151.0,114.0,32.4,False,True
Michael Jordan,1990-1991,CHI,0,HOU,1991-03-25,L,37:00,15.0,25.0,0.6,0.0,2.0,0.0,4.0,7.0,0.571,7.0,4.0,3.0,3.0,0.0,34.0,31.5,0.605,0.6,10.6,28.0,142.0,106.0,32.1,False,True
Michael Jordan,1990-1991,CHI,@,NJN,1991-03-28,W,30:00,16.0,26.0,0.615,0.0,0.0,0.0,10.0,11.0,0.909,1.0,4.0,0.0,2.0,3.0,42.0,43.1,0.681,0.615,1.7,24.2,150.0,109.0,30.1,False,True
Michael Jordan,1990-1991,CHI,@,WSB,1991-03-29,W,35:00,7.0,17.0,0.412,1.0,2.0,0.5,5.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,20.0,27.4,0.521,0.441,10.2,19.4,126.0,102.0,16.8,False,True
Michael Jordan,1990-1991,CHI,@,BOS,1991-03-31,L,51:00,12.0,36.0,0.333,0.0,3.0,0.0,13.0,13.0,1.0,7.0,9.0,2.0,0.0,4.0,37.0,39.3,0.443,0.333,8.3,31.6,102.0,119.0,23.0,False,True
Michael Jordan,1990-1991,CHI,0,ORL,1991-04-02,W,41:00,17.0,26.0,0.654,0.0,0.0,0.0,10.0,12.0,0.833,4.0,6.0,5.0,2.0,4.0,44.0,38.5,0.703,0.654,7.3,33.3,130.0,99.0,38.8,False,True
Michael Jordan,1990-1991,CHI,@,NYK,1991-04-04,W,35:00,15.0,30.0,0.5,0.0,1.0,0.0,4.0,5.0,0.8,8.0,4.0,3.0,0.0,2.0,34.0,46.0,0.528,0.5,15.9,23.4,112.0,98.0,25.2,False,True
Michael Jordan,1990-1991,CHI,0,SAS,1991-04-05,L,36:00,13.0,26.0,0.5,1.0,4.0,0.25,12.0,14.0,0.857,5.0,9.0,5.0,2.0,5.0,39.0,44.6,0.606,0.519,8.4,58.1,116.0,101.0,32.8,False,True
Michael Jordan,1990-1991,CHI,0,PHI,1991-04-07,L,48:00,16.0,27.0,0.593,0.0,0.0,0.0,9.0,14.0,0.643,4.0,5.0,4.0,2.0,0.0,41.0,32.2,0.618,0.593,5.5,18.8,131.0,112.0,36.2,False,True
Michael Jordan,1990-1991,CHI,0,NYK,1991-04-09,W,37:00,10.0,18.0,0.556,1.0,3.0,0.333,7.0,8.0,0.875,6.0,8.0,1.0,0.0,0.0,28.0,25.2,0.651,0.583,9.7,33.4,154.0,115.0,27.4,False,True
Michael Jordan,1990-1991,CHI,@,IND,1991-04-10,W,41:00,12.0,21.0,0.571,0.0,0.0,0.0,4.0,6.0,0.667,5.0,4.0,0.0,1.0,2.0,28.0,31.3,0.592,0.571,7.0,18.0,112.0,115.0,19.1,False,True
Michael Jordan,1990-1991,CHI,@,DET,1991-04-12,L,43:00,13.0,24.0,0.542,1.0,2.0,0.5,13.0,15.0,0.867,8.0,4.0,0.0,1.0,3.0,40.0,37.7,0.654,0.563,11.3,21.8,132.0,111.0,29.7,False,True
Michael Jordan,1990-1991,CHI,0,MIL,1991-04-15,W,39:00,17.0,27.0,0.63,0.0,1.0,0.0,12.0,14.0,0.857,5.0,2.0,3.0,2.0,5.0,46.0,46.3,0.694,0.63,9.2,15.3,123.0,98.0,34.2,False,True
Michael Jordan,1990-1991,CHI,@,MIA,1991-04-17,W,40:00,9.0,20.0,0.45,0.0,2.0,0.0,8.0,9.0,0.889,5.0,5.0,3.0,0.0,2.0,26.0,26.7,0.543,0.45,7.6,18.6,122.0,104.0,21.2,False,True
Michael Jordan,1990-1991,CHI,@,CHH,1991-04-19,W,39:00,15.0,22.0,0.682,0.0,1.0,0.0,11.0,13.0,0.846,5.0,5.0,4.0,2.0,4.0,41.0,33.3,0.74,0.682,8.3,24.1,146.0,97.0,36.4,False,True
Michael Jordan,1990-1991,CHI,0,DET,1991-04-21,W,30:00,6.0,15.0,0.4,0.0,2.0,0.0,6.0,6.0,1.0,3.0,1.0,2.0,0.0,2.0,18.0,28.9,0.51,0.4,5.6,6.8,104.0,106.0,11.5,False,True
Michael Jordan,1991-1992,CHI,0,PHI,1991-11-01,W,30:00,11.0,18.0,0.611,0.0,3.0,0.0,4.0,6.0,0.667,5.0,4.0,3.0,1.0,2.0,26.0,32.0,0.63,0.611,9.8,20.4,120.0,85.0,22.6,False,True
Michael Jordan,1991-1992,CHI,@,MIL,1991-11-02,L,42:00,19.0,29.0,0.655,1.0,2.0,0.5,7.0,7.0,1.0,3.0,3.0,5.0,1.0,4.0,46.0,38.9,0.717,0.672,5.4,17.8,142.0,115.0,37.6,False,True
Michael Jordan,1991-1992,CHI,0,GSW,1991-11-05,L,46:00,17.0,22.0,0.773,1.0,2.0,0.5,5.0,8.0,0.625,7.0,4.0,1.0,1.0,5.0,40.0,26.4,0.784,0.795,8.5,19.6,125.0,110.0,30.6,False,True
Michael Jordan,1991-1992,CHI,@,BOS,1991-11-06,W,38:00,16.0,26.0,0.615,3.0,4.0,0.75,9.0,9.0,1.0,3.0,6.0,1.0,1.0,2.0,44.0,36.0,0.734,0.673,5.7,25.4,149.0,113.0,36.2,False,True
Michael Jordan,1991-1992,CHI,0,DAL,1991-11-08,W,36:00,10.0,15.0,0.667,0.0,0.0,0.0,6.0,8.0,0.75,7.0,5.0,4.0,0.0,0.0,26.0,23.8,0.702,0.667,11.0,23.3,156.0,95.0,28.3,False,True
Michael Jordan,1991-1992,CHI,0,ORL,1991-11-09,W,35:00,13.0,26.0,0.5,0.0,3.0,0.0,1.0,1.0,1.0,5.0,9.0,3.0,1.0,1.0,27.0,32.4,0.511,0.5,7.9,42.3,130.0,78.0,24.5,False,True
Michael Jordan,1991-1992,CHI,0,DET,1991-11-12,W,29:00,8.0,14.0,0.571,0.0,1.0,0.0,4.0,5.0,0.8,3.0,4.0,3.0,0.0,0.0,20.0,26.2,0.617,0.571,6.0,23.0,149.0,102.0,18.1,False,True
Michael Jordan,1991-1992,CHI,@,CHH,1991-11-13,W,33:00,11.0,19.0,0.579,1.0,3.0,0.333,12.0,12.0,1.0,6.0,5.0,3.0,3.0,2.0,35.0,31.2,0.721,0.605,9.7,22.7,148.0,85.0,34.5,False,True
Michael Jordan,1991-1992,CHI,0,MIL,1991-11-15,W,37:00,5.0,10.0,0.5,0.0,0.0,0.0,7.0,8.0,0.875,7.0,11.0,1.0,0.0,3.0,17.0,19.6,0.629,0.5,13.4,36.1,134.0,108.0,19.4,False,True
Michael Jordan,1991-1992,CHI,@,GSW,1991-11-20,W,45:00,12.0,25.0,0.48,0.0,0.0,0.0,11.0,13.0,0.846,9.0,7.0,3.0,1.0,3.0,35.0,32.2,0.57,0.48,11.0,25.6,119.0,105.0,29.0,False,True
Michael Jordan,1991-1992,CHI,@,SEA,1991-11-22,W,45:00,11.0,26.0,0.423,0.0,1.0,0.0,9.0,10.0,0.9,6.0,4.0,2.0,0.0,1.0,31.0,33.3,0.51,0.423,8.6,17.4,111.0,109.0,20.4,False,True
Michael Jordan,1991-1992,CHI,@,DEN,1991-11-23,W,41:00,15.0,28.0,0.536,0.0,1.0,0.0,7.0,7.0,1.0,6.0,3.0,0.0,1.0,2.0,37.0,34.3,0.595,0.536,7.9,12.3,125.0,106.0,24.0,False,True
Michael Jordan,1991-1992,CHI,@,LAC,1991-11-26,W,33:00,11.0,19.0,0.579,0.0,2.0,0.0,1.0,2.0,0.5,10.0,5.0,1.0,0.0,6.0,23.0,33.8,0.578,0.579,15.8,22.0,96.0,77.0,14.4,False,True
Michael Jordan,1991-1992,CHI,@,POR,1991-11-29,W,51:00,16.0,39.0,0.41,0.0,1.0,0.0,8.0,10.0,0.8,8.0,7.0,3.0,1.0,3.0,40.0,40.0,0.461,0.41,9.7,25.8,98.0,98.0,25.9,False,True
Michael Jordan,1991-1992,CHI,@,SAC,1991-11-30,W,39:00,13.0,21.0,0.619,0.0,2.0,0.0,4.0,9.0,0.444,6.0,8.0,0.0,1.0,2.0,30.0,28.6,0.601,0.619,8.2,30.8,127.0,107.0,23.0,False,True
Michael Jordan,1991-1992,CHI,0,CLE,1991-12-04,W,41:00,7.0,20.0,0.35,0.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,3.0,0.0,7.0,16.0,28.2,0.383,0.35,12.0,31.2,85.0,102.0,8.6,False,True
Michael Jordan,1991-1992,CHI,0,CHH,1991-12-06,W,34:00,8.0,19.0,0.421,1.0,2.0,0.5,2.0,4.0,0.5,11.0,10.0,1.0,0.0,1.0,19.0,26.4,0.458,0.447,19.7,38.5,115.0,94.0,17.6,False,True
Michael Jordan,1991-1992,CHI,@,PHI,1991-12-07,L,41:00,12.0,25.0,0.48,0.0,1.0,0.0,8.0,10.0,0.8,14.0,9.0,3.0,1.0,4.0,32.0,34.8,0.544,0.48,19.5,37.7,113.0,104.0,29.1,False,True
Michael Jordan,1991-1992,CHI,0,SEA,1991-12-10,W,39:00,7.0,20.0,0.35,0.0,1.0,0.0,5.0,8.0,0.625,11.0,1.0,0.0,1.0,1.0,19.0,28.6,0.404,0.35,16.7,3.9,98.0,118.0,10.3,False,True
Michael Jordan,1991-1992,CHI,0,NYK,1991-12-13,W,43:00,9.0,18.0,0.5,0.0,2.0,0.0,9.0,12.0,0.75,8.0,6.0,4.0,0.0,3.0,27.0,28.5,0.58,0.5,10.9,23.1,114.0,91.0,24.0,False,True
Michael Jordan,1991-1992,CHI,@,WSB,1991-12-14,W,33:00,12.0,19.0,0.632,0.0,1.0,0.0,5.0,8.0,0.625,9.0,1.0,2.0,3.0,1.0,29.0,29.3,0.644,0.632,15.4,5.7,136.0,92.0,25.8,False,True
Michael Jordan,1991-1992,CHI,0,LAL,1991-12-17,L,38:00,6.0,20.0,0.3,0.0,3.0,0.0,9.0,10.0,0.9,4.0,7.0,3.0,3.0,0.0,21.0,28.8,0.43,0.3,5.9,29.1,108.0,109.0,19.0,False,True
Michael Jordan,1991-1992,CHI,@,NJN,1991-12-20,W,30:00,8.0,18.0,0.444,0.0,0.0,0.0,8.0,8.0,1.0,5.0,4.0,1.0,2.0,0.0,24.0,28.7,0.558,0.444,8.2,21.2,133.0,100.0,21.7,False,True
